"","date","Address","pcode","County","cost","market","vat","des"
"4754","30/06/2017","BRIDGEFIELD HOUSE, 4 BRENNANSTOWN VALE, CARRICKMINES DUBLIN 18","Dublin 18","Dublin","1,700,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4755","02/07/2017","13 ROSEMOUNT EST, DUNDRUM, DUBLIN 14","Dublin 14","Dublin","455,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47561","02/07/2017","5 ARKLE SQ, THE CHASE, BREWERY RD","Dublin 18","Dublin","535,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4757","03/07/2017","12 ASHTON GROVE, KNOCKLYON ROAD, DUBLIN 16","Dublin 16","Dublin","525,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4758","03/07/2017","12 DE SELBY COURT, OLD BLESSINGTON RD, TALLAGHT DUBLIN 24","Dublin 24","Dublin","258,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47591","03/07/2017","125 MILLRACE ROAD, PHOENIX PARK RACECOURSE, CASTLEKNOCK","Dublin 15","Dublin","230,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4760","03/07/2017","12A Deanstown Park, Finglas, Dublin 11","Dublin 11","Dublin","233,480.00","No","Yes","New Dwelling house /Apartment"
"47611","03/07/2017","12B Deanstown Park, Finglas, Dublin 11","Dublin 11","Dublin","233,480.00","No","Yes","New Dwelling house /Apartment"
"47621","03/07/2017","13 ADDISON AVE, ADDISON PARK, GLASNEVIN DUBLIN 11","Dublin 11","Dublin","640,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47631","03/07/2017","132 FOXFIELD GROVE, RAHENY, DUBLIN 5","Dublin 5","Dublin","645,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4764","03/07/2017","135 LYMEWOOD MEWS, SANTRY, DUBLIN 9","Dublin 9","Dublin","250,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47651","03/07/2017","145 CHERRYWOOD PK, DUBLIN 22, DUBLIN","Dublin 22","Dublin","220,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4766","03/07/2017","14A Deanstown Park, Finglas, Dublin 11","Dublin 11","Dublin","233,280.00","No","Yes","New Dwelling house /Apartment"
"4767","03/07/2017","14B Deanstown Park, Finglas, Dublin 11","Dublin 11","Dublin","233,480.00","No","Yes","New Dwelling house /Apartment"
"4768","03/07/2017","163 UPPER SHERIFF ST, NORTH WALL, DUBLIN 1","Dublin 1","Dublin","650,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47691","03/07/2017","17 RUSSELL CRESCENT, JOBSTOWN, TALLAGHT","Dublin 24","Dublin","175,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4770","03/07/2017","170 TRIMBLESTON, GOATSTOWN RD, GOATSTOWN DUBLIN 14","Dublin 14","Dublin","750,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47711","03/07/2017","19 MAIN ST, BALDOYLE, DUBLIN 13","Dublin 13","Dublin","402,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4772","03/07/2017","204 KINCORA RD, CLONTARF, DUBLIN 3","Dublin 3","Dublin","530,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4773","03/07/2017","250 PALMERSTOWN WOODS, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","255,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4774","03/07/2017","27 HAZELGROVE, BLESSINGTON RD, TALLAGHT DUBLIN 24","Dublin 24","Dublin","600,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4775","03/07/2017","27A FERNDALE, OLD BAWN, TALLAGHT DUBLIN 24","Dublin 24","Dublin","357,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47761","03/07/2017","5 WOODBROOK HALL, RIVERWOOD RD, CASTLEKNOCK","Dublin 15","Dublin","227,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47771","03/07/2017","52 WHITEHALL RD, TERENURE, DUBLIN 12","Dublin 12","Dublin","510,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47781","03/07/2017","55 BOTANIC HALL, ADDISON AVE, ADDISON PARK DUBLIN 11","Dublin 11","Dublin","365,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47791","03/07/2017","56 WHITETHORN RD, ARTANE, DUBLIN 5","Dublin 5","Dublin","325,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47801","03/07/2017","6 DROMBAWN AVE, BEAUMONT, DUBLIN 9","Dublin 9","Dublin","408,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47811","03/07/2017","69 CLARE MOUNT CRESENT, GLASNEVIN, DUBLIN 11","Dublin 11","Dublin","440,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47821","03/07/2017","69 WINGFIELD, ENNISKERRY RD, STEPASIDE DUBLIN 18","Dublin 18","Dublin","390,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47831","03/07/2017","71 DONORE AVE, CIRCULAR RD SOUTH, DUBLIN 8","Dublin 8","Dublin","392,500.00","No","No","Second-Hand Dwelling house /Apartment"
"47841","03/07/2017","8 CONNAUGHT PARADE, PHIBSBOROUGH, DUBLIN 7","Dublin 7","Dublin","295,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4785","03/07/2017","84 ORCHARDSTOWN DR, TEMPLEOGUE, DUBLIN 14","Dublin 14","Dublin","616,100.00","No","No","Second-Hand Dwelling house /Apartment"
"47861","03/07/2017","85 ST ATTRACTA RD, CABRA, DUBLIN 7","Dublin 7","Dublin","210,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47871","03/07/2017","9 belarmine woods, stepaside, dubln 18","Dublin 18","Dublin","467,100.00","No","Yes","New Dwelling house /Apartment"
"4788","03/07/2017","91 MARIGOLO GROVE, DARNDALE, DUBLIN 17","Dublin 17","Dublin","170,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4789","03/07/2017","96 SHREWSBURY PARK, BALLSBRIDGE, DUBLIN 4","Dublin 4","Dublin","625,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47901","03/07/2017","APT 19B, WESTEND GATE, TALLAGHT DUBLIN 24","Dublin 24","Dublin","193,800.00","No","No","Second-Hand Dwelling house /Apartment"
"4791","03/07/2017","APT 86, DERRYNANE SQ, DORSET ST DUBLIN 7","Dublin 7","Dublin","274,950.00","No","No","Second-Hand Dwelling house /Apartment"
"4792","03/07/2017","WESTBURY, BROOKSTONE RD, BALDOYLE DUBLIN 13","Dublin 13","Dublin","492,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47931","04/07/2017","1 HAZEL LODGE, CASTLESIDE DR, DUBLIN 14","Dublin 14","Dublin","305,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4794","04/07/2017","1 HILLCREST DOWNS, SANDYFORD, DUBLIN 18","Dublin 18","Dublin","695,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4795","04/07/2017","10 WHAT LEY HALL, CLONEE, DUBLIN 15","Dublin 15","Dublin","192,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4796","04/07/2017","11 THE COURT LARCHILL, SANTRY DUBLIN 17, DUBLIN","Dublin 9","Dublin","165,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4797","04/07/2017","114 EXCHANGE HALL, BELGARD SQ NORTH, DUBLIN","Dublin 24","Dublin","147,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47981","04/07/2017","116 WATERVILLE TERRACE, BLANCHARDSTOWN, DUBLIN","Dublin 15","Dublin","220,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47991","04/07/2017","12 Heathfield Park, Cappagh Road, Finglas","Dublin 11","Dublin","220,000.00","No","Yes","New Dwelling house /Apartment"
"48001","04/07/2017","13 MARIAN RD, RATHFARNHAM, DUBLIN 14","Dublin 14","Dublin","520,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4801","04/07/2017","138 MACROOM RD, DUBLIN 17, DUBLIN","Dublin 17","Dublin","225,000.00","Yes","No","Second-Hand Dwelling house /Apartment"
"48021","04/07/2017","15 HUNTERS WALK, HUNTERS WOOD, BALLYCULLEN DUBLIN 24","Dublin 24","Dublin","325,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48031","04/07/2017","16 CLIFDEN TERRACE, BALLYFERMOT, DUBLIN 10","Dublin 10","Dublin","187,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48041","04/07/2017","16 STAPOLIN LAWNS, BALDOYLE, DUBLIN 13","Dublin 13","Dublin","435,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4805","04/07/2017","17 MILLRACE GREEN, SAGGART, DUBLIN","Dublin 24","Dublin","192,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48061","04/07/2017","174 CURLEW RD, DRIMNAGH, DUBLIN 12","Dublin 12","Dublin","288,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48071","04/07/2017","19 MADISON COURT, OFF GRATTAN ST, DUBLIN 2","Dublin 2","Dublin","245,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4808","04/07/2017","2 KIRKFIELD COTTAGES, CLONSILLA RD, CLONSILLA DUBLIN 15","Dublin 15","Dublin","300,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48091","04/07/2017","21 BURGAGE GREEN, NEWCASTLE, DUBLIN","Dublin 22","Dublin","290,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48101","04/07/2017","21 SOUTHERN CROSS AVE IRELAN, INCHICORE DUBLIN 8, DUBLIN","Dublin 8","Dublin","43,500.00","Yes","No","Second-Hand Dwelling house /Apartment"
"4811","04/07/2017","23 Hollywoodrath Rise, Hollystown, Dublin 15","Dublin 16","Dublin","270,925.00","No","Yes","New Dwelling house /Apartment"
"4812","04/07/2017","25 MOUNTSHANNON RD, KILMAINHAM, DUBLIN 8","Dublin 8","Dublin","465,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48131","04/07/2017","28 CHANDLERS GUILD, JAMES STREET, DUBLIN 8","Dublin 8","Dublin","200,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4814","04/07/2017","36 ARRANMORE 13 17 PEMBROKE RD, DUBLIN 4, DUBLIN","Dublin 4","Dublin","237,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48151","04/07/2017","39 HANOVER DOCK, HANOVER QUAY, DUBLIN 2","Dublin 2","Dublin","667,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48161","04/07/2017","5  ARDILEA CRESCENT, HEIDELBERG, ARDILEA","Dublin 14","Dublin","982,378.86","No","Yes","New Dwelling house /Apartment"
"48171","04/07/2017","52 RUSSELL AVENUE EAST, EAST WALL, DUBLIN 3","Dublin 3","Dublin","250,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4818","04/07/2017","54 LARKHILL RD, WHITEHALL, DUBLIN 9","Dublin 9","Dublin","277,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48191","04/07/2017","57 DEERPARK CLOSE, KILTIPPER WAY, TALLAGHT DUBLIN 24","Dublin 24","Dublin","165,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4820","04/07/2017","57 WOODFORD COURT, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","280,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4821","04/07/2017","6 AYLMER RD, NEWCASTLE, DUBLIN","Dublin 22","Dublin","275,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4822","04/07/2017","6 EDENMORE PARK, RAHENY, DUBLIN 5","Dublin 5","Dublin","176,570.00","No","No","Second-Hand Dwelling house /Apartment"
"48231","04/07/2017","6 WATERVILLE TERRACE, BLANCHARDSTOWN, DUBLIN 15","Dublin 15","Dublin","246,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48241","04/07/2017","63 DEERPARK PLACE, KILTIPPER WAY, TALLAGHT","Dublin 24","Dublin","220,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48251","04/07/2017","7 BRENDAN RD, DONNYBROOK, DUBLIN 4","Dublin 4","Dublin","1,750,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48261","04/07/2017","7 BRENNANSTOWN SQ, BRENNANSTOWN, CABINTEELY DUBLIN 18","Dublin 18","Dublin","370,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4827","04/07/2017","8 ELLENSBOROUGH CRESCENT, KILTIPPER RD, DUBLIN 24","Dublin 24","Dublin","391,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48281","04/07/2017","84 HOWTH RD, CLONTARF, DUBLIN 3","Dublin 3","Dublin","510,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48291","04/07/2017","94 LONGWOOD PARK, RATHFARNHAM, DUBLIN 14","Dublin 14","Dublin","535,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48301","04/07/2017","APT 57 THE WILLOW, TRIMBLESTON, GOATSTOWN ROAD","Dublin 14","Dublin","338,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48311","04/07/2017","APT 9 SOUTHLANDS, RATHMICHAEL PARK, BRAY RD","Dublin 18","Dublin","335,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4832","04/07/2017","APT C302 HAZEL, GRANGE HALL, RATHFARNHAM DUBLIN 16","Dublin 16","Dublin","323,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48331","04/07/2017","NOOK COTTAGE, UPPER CHURCHTOWN RD, DUBLIN 14","Dublin 14","Dublin","1,100,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48341","05/07/2017","1 CEIDE AINNINN, ARTANE, DUBLIN","Dublin 5","Dublin","311,500.00","No","No","Second-Hand Dwelling house /Apartment"
"48351","05/07/2017","11 Barnwell Grove, Hansfield, Barnwell","Dublin 15","Dublin","273,127.00","No","Yes","New Dwelling house /Apartment"
"48361","05/07/2017","12 LINNETSFIELD COURT, PHIBBLESTOWN RD, CLONEE DUBLIN 15","Dublin 15","Dublin","160,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4837","05/07/2017","12 STOCKING WOOD WAY, STOCKING AVE, RATHFARNHAM DUBLIN 16","Dublin 16","Dublin","420,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48381","05/07/2017","15 KILDARE RD, CRUMLIN, DUBLIN 12","Dublin 12","Dublin","227,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4839","05/07/2017","18 BENBULBIN AVE, DRIMNAGH, DUBLIN 12","Dublin 12","Dublin","251,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48401","05/07/2017","19 DEERHAVEN VIEW, CLONEE, DUBLIN 15","Dublin 15","Dublin","266,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4841","05/07/2017","19 WOODSTOWN WAY, BALLYCULLEN, KNOCKLYON DUBLIN 16","Dublin 16","Dublin","410,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4842","05/07/2017","1, Milford Manor Walk, Clondalkin","Dublin 22","Dublin","4,550,000.00","No","Yes","New Dwelling house /Apartment"
"48431","05/07/2017","20 MELVILLE SQ, CITYSIDE, MEAKSTOWN","Dublin 11","Dublin","188,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48441","05/07/2017","23 AVONDALE AVENUE, PHIBSBOROUGH, DUBLIN 7","Dublin 7","Dublin","277,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48451","05/07/2017","23 WOODBINE DRIVE, RAHENY, DUBLIN 5","Dublin 5","Dublin","380,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48461","05/07/2017","26 BERWICK HALL, WHITEHALL RD, CHURCHTOWN DUBLIN 14","Dublin 14","Dublin","475,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48471","05/07/2017","27 ASHFIELD DR, KINGSWOOD HEIGHTS, DUBLIN 24","Dublin 24","Dublin","300,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48481","05/07/2017","28 ST BRIGIDS AVE, NORTH STRAND, DUBLIN 3","Dublin 3","Dublin","372,500.00","No","No","Second-Hand Dwelling house /Apartment"
"48491","05/07/2017","3 Belarmine Lawns, Belarmine Woods, Stepaside","Dublin 18","Dublin","356,828.00","No","Yes","New Dwelling house /Apartment"
"48501","05/07/2017","3 ROSSFIELD WAY, TALLAGHT, DUBLIN 24","Dublin 24","Dublin","145,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4851","05/07/2017","3 ROSSFIELD WAY, TALLAGHT, DUBLIN 24","Dublin 24","Dublin","18,437.00","Yes","No","Second-Hand Dwelling house /Apartment"
"48521","05/07/2017","3 STEPASIDE VILLAS, STEPASIDE, DUBLIN 18","Dublin 18","Dublin","352,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4853","05/07/2017","3 THE VIEW, LARCH HILL, SANTRY","Dublin 17","Dublin","244,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4854","05/07/2017","34 CARNE COURT, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","238,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4855","05/07/2017","39 VENETIAN HALL, HOWTH RD, KILLESTER DUBLIN 5","Dublin 5","Dublin","285,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4856","05/07/2017","4 HEALTHFIELD RD, TERENURE, DUBLIN 6","Dublin 6","Dublin","1,250,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4857","05/07/2017","43 BEALING VILLAGE, TYRELLSTOWN, MULHUDDART","Dublin 15","Dublin","240,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48581","05/07/2017","44 MONASTERY GATE AVE, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","237,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48591","05/07/2017","46A CAPEL ST, DUBLIN 1, DUBLIN","Dublin 1","Dublin","211,500.00","No","No","Second-Hand Dwelling house /Apartment"
"4860","05/07/2017","49 MEADOW GROVE, CHURCHTOWN, DUBLIN 16","Dublin 16","Dublin","515,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4861","05/07/2017","5 CLOONMORE GROVE, JOBSTOWN, TALLAGHT DUBLIN 24","Dublin 24","Dublin","150,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48621","05/07/2017","55 BLACKHALL SQ, BRUNSWICK ST, DUBLIN 7","Dublin 7","Dublin","288,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48631","05/07/2017","55 BROOKLANDS, NUTLEY LANE, DONNYBROOK DUBLIN 4","Dublin 4","Dublin","361,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48641","05/07/2017","56 SHANDON PARK, PHIBSBOROUGH, DUBLIN 7","Dublin 7","Dublin","505,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48651","05/07/2017","57 GRAND CANAL WHARF, SOUTH DOCK RD, RINGSEND DUBLIN 4","Dublin 4","Dublin","443,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4866","05/07/2017","73 GALTYMORE DR, DRIMNAGH, DUBLIN 12","Dublin 12","Dublin","220,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4867","05/07/2017","79C GRIFFITH RD, GLASNEVIN, DUBLIN 11","Dublin 11","Dublin","306,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48681","05/07/2017","8 CALEDON COURT, EAST RD, EAST WALL","Dublin 3","Dublin","285,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4869","05/07/2017","80 SHREWSBURY, MERRION RD, BALLSBRIDGE DUBLIN 4","Dublin 4","Dublin","147,500.00","Yes","No","Second-Hand Dwelling house /Apartment"
"48701","05/07/2017","84 THE ACADEMY, PARK WEST POINTE, DUBLIN 12","Dublin 12","Dublin","193,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48711","05/07/2017","APT 33, THE MILL, WEAVERS SQ","Dublin 8","Dublin","220,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48721","05/07/2017","MEWS APT, 25 HERBERT LANE, DUBLIN 2","Dublin 2","Dublin","555,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48731","06/07/2017","10 SWILLY RD, CABRA WEST, DUBLIN 7","Dublin 7","Dublin","95,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48741","06/07/2017","12 THORNVILLE PARK, KILBARRACK, DUBLIN 5","Dublin 5","Dublin","92,500.00","Yes","No","Second-Hand Dwelling house /Apartment"
"48751","06/07/2017","14 BROOKFIELD, KIMMAGE RD WEST, DUBLIN 12","Dublin 12","Dublin","422,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48761","06/07/2017","14 SOUTHMEDE, BALLINTEER RD, DUNDRUM","Dublin 16","Dublin","475,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48771","06/07/2017","14 SWANWARD COURT, PARNELL RD, HAROLDS CROSS","Dublin 12","Dublin","415,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48781","06/07/2017","158 BEECHWOOD COURT, STILLORGAN RD, BLACKROCK","Dublin 4","Dublin","399,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48791","06/07/2017","16 FAIRWAYS PARK, GLASNEVIN, DUBLIN 11","Dublin 11","Dublin","373,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48801","06/07/2017","17 ROSEBANK VIEW, NINTH LOCK RD, CLONDALKIN DUBLIN 22","Dublin 22","Dublin","160,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48811","06/07/2017","18 BAILE NA LAOCHRA, POPPINTREE, BALLYMUN","Dublin 11","Dublin","145,374.00","No","Yes","New Dwelling house /Apartment"
"4882","06/07/2017","180 NEW SESKIN COURT, WHITESTOWN WAY, TALLAGHT","Dublin 24","Dublin","210,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48831","06/07/2017","2 STATIONCOURT WAY, CLONSILLA RD, BLANCHARDSTOWN DUBLIN 15","Dublin 15","Dublin","211,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48841","06/07/2017","20 BAILE NA LAOCHRA, POPPINTREE, BALLYMUN","Dublin 11","Dublin","140,969.00","No","Yes","New Dwelling house /Apartment"
"48851","06/07/2017","20 BEECHFIELD RD, CLONEE, DUBLIN 15","Dublin 15","Dublin","320,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48861","06/07/2017","20 BEECHWOOD AVE LOWER, RANELAGH, DUBLIN 6","Dublin 6","Dublin","1,200,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4887","06/07/2017","20, HAZELCROFT GARDENS, FINGLAS DUBLIN 11","Dublin 11","Dublin","52,000.00","Yes","No","Second-Hand Dwelling house /Apartment"
"4888","06/07/2017","21 CAIRNBROOK AVE, GLENAMUCK RD, CARRICKMINES DUBLIN 18","Dublin 18","Dublin","535,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48891","06/07/2017","22 AILESBURY LAWN, DUNDRUM, DUBLIN 16","Dublin 16","Dublin","660,000.00","No","No","Second-Hand Dwelling house /Apartment"
"48901","06/07/2017","22 BAILE NA LAOCHRA, POPPINTREE, BALLYMUN","Dublin 11","Dublin","140,969.00","No","Yes","New Dwelling house /Apartment"
"48911","06/07/2017","22 CARRIGLEA WALK, FIRHOUSE, DUBLIN 24","Dublin 24","Dublin","410,175.00","No","No","Second-Hand Dwelling house /Apartment"
